id,title,handle,url,category,family,product_type,price_min,price_max,in_stock,n_variants,connectivity,layout,hotswap,qmk_via,magnetic_HE,low_profile,keycap_material,keycap_profile,case_material,knob,published
7395730456665,Keychron K17 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-k17-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-k17-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,69.99,87.99,在售,9,wireless,96%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,Yes,2023-09-19
7396610113625,Cherry MX2A Switch Set,cherry-mx2a-switch-set,https://www.keychron.com/products/cherry-mx2a-switch-set,轴体 Switches,—,Switches,18.99,62.99,在售,10,,,,,,,,,,,2023-09-16
7396269359193,Keychron Q8 / Q8 Pro / Q8 Max Acoustic Upgrade Kit,keychron-q8-q8-pro-acoustic-upgrade-kit,https://www.keychron.com/products/keychron-q8-q8-pro-acoustic-upgrade-kit,其它 Others,—,Z-Others,9.99,9.99,售罄,1,,,,,,,,,,,2023-09-15
7347356991577,Keychron C3 Pro QMK/VIA Wired Mechanical Keyboard,keychron-c3-pro-qmk-via-wired-mechanical-keyboard,https://www.keychron.com/products/keychron-c3-pro-qmk-via-wired-mechanical-keyboard,键盘 Keyboards,C 系列(有线入门),Custom Keyboards,34.99,34.99,售罄,2,,,,,,,,,,,2023-09-05
7350853271641,K2 Pro / K2 Max PC Plate,k2-pro-pc-plate,https://www.keychron.com/products/k2-pro-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,售罄,1,,,,,,,,,,,2023-09-04
7350858711129,K2 Pro / K2 Max Brass Plate,k2-pro-brass-plate,https://www.keychron.com/products/k2-pro-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,1,,,,,,,,,,,2023-09-04
7350847766617,K2 Pro / K2 Max Aluminum Plate,k2-pro-aluminum-plate,https://www.keychron.com/products/k2-pro-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,1,,,,,,,,,,,2023-09-04
7356755902553,"Cherry Profile Double-Shot PBT Full Set Keycaps - Dolch Red, Gray White Mint, Blue Black Yellow",cherry-profile-double-shot-pbt-full-set-keycaps-dolch-red-gray-white-mint-blue-black-yellow,https://www.keychron.com/products/cherry-profile-double-shot-pbt-full-set-keycaps-dolch-red-gray-white-mint-blue-black-yellow,键帽 Keycaps,—,Keycaps,33.99,33.99,售罄,3,,Other Layout,,,,,Double-shot PBT,Cherry Profile,,,2023-09-01
7345833214041,Keychron Q10 Pro (Alice Layout) QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q10-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q10-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Custom Keyboards,159.99,174.99,在售,15,wireless,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-08-29
7348224032857,Magic Animal Resin Artisan Keycap,magic-animal-resin-artisan-keycap,https://www.keychron.com/products/magic-animal-resin-artisan-keycap,键帽 Keycaps,—,Keycaps,14.99,14.99,在售,2,,Other Layout,,,,,,Artisan Keycap,,,2023-08-25
7341841154137,Keychron K15 Pro (Alice Layout) QMK/VIA Wireless Custom Mechanical Keyboard,keychron-k15-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-k15-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Slim Keyboards,74.99,89.99,售罄,9,wireless,75%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,Yes,2023-08-22
7154931990617,V2 Brass Plate,v2-brass-plate,https://www.keychron.com/products/v2-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-08-21
7336397439065,Q4 Pro Brass Plate,q4-pro-brass-plate,https://www.keychron.com/products/q4-pro-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-08-21
7345741430873,Keychron Colorful Great Wave Metal Artisan Keycap,colorful-great-wave-zinc-alloy-artisan-keycap,https://www.keychron.com/products/colorful-great-wave-zinc-alloy-artisan-keycap,键帽 Keycaps,—,Keycaps,13.99,13.99,在售,3,,Other Layout,,,,,,Artisan Keycap,,,2023-08-19
7345740546137,Keychron Metal Artisan Keycap - Love,keychron-zinc-alloy-oem-artisan-keycap-love,https://www.keychron.com/products/keychron-zinc-alloy-oem-artisan-keycap-love,键帽 Keycaps,—,Keycaps,13.99,13.99,在售,2,,Other Layout,,,,,,Artisan Keycap,,,2023-08-19
7335810433113,Gateron Jupiter Switch Set,gateron-jupiter-switch-set,https://www.keychron.com/products/gateron-jupiter-switch-set,轴体 Switches,—,Switches,13.99,29.99,在售,7,,,,,,,,,,,2023-08-19
7334492864601,Keychron K13 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-k13-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k13-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,83.99,83.99,在售,12,wireless,80%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-08-18
7345741889625,Keychron LSA Low Profile Metal Artisan Keycap,keychron-zinc-alloy-low-profile-lsa-artisan-keycap,https://www.keychron.com/products/keychron-zinc-alloy-low-profile-lsa-artisan-keycap,键帽 Keycaps,—,Keycaps,9.99,13.99,在售,7,,Other Layout,,,,Yes,,Artisan Keycap,,,2023-08-18
7345741463641,Keychron Metal Artisan Keycap,keychron-zinc-alloy-oem-artisan-keycap,https://www.keychron.com/products/keychron-zinc-alloy-oem-artisan-keycap,键帽 Keycaps,—,Keycaps,13.99,13.99,在售,7,,Other Layout,,,,,,Artisan Keycap,,,2023-08-18
7315522289753,Keychron Q8 Pro (Alice Layout) QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q8-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q8-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Custom Keyboards,159.99,174.99,在售,15,wireless,65%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-08-15
7311740305497,V3 Brass Plate,v3-brass-plate,https://www.keychron.com/products/v3-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,3,,,,,,,,,,,2023-08-14
7335793164377,Keychron Low Profile Mechanical Switch,keychron-low-profile-mechanical-switch,https://www.keychron.com/products/keychron-low-profile-mechanical-switch,轴体 Switches,—,Switches,12.99,24.99,在售,6,,,,,,Yes,,,,,2023-08-14
7315754778713,Keychron Q14 Pro (Alice Layout) QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q14-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q14-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Custom Keyboards,167.99,183.99,在售,15,wireless,96%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-08-08
7304802926681,Keychron Double-Sleeved Geek Cable,keychron-double-sleeved-geek-cable,https://www.keychron.com/products/keychron-double-sleeved-geek-cable,配件 Accessories,—,Z-Others,9.99,9.99,在售,4,,,,,,,,,,,2023-08-05
7315778863193,Q12 Brass Plate,q12-brass-plate,https://www.keychron.com/products/q12-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-08-03
7315778306137,Q12 PC Plate,q12-pc-plate,https://www.keychron.com/products/q12-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-08-03
7315777847385,Q12 Aluminum Plate,q12-aluminum-plate,https://www.keychron.com/products/q12-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-08-03
7315779420249,Q4 Pro Aluminum Plate,q4-pro-aluminum-plate,https://www.keychron.com/products/q4-pro-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-08-03
7314729009241,Lemokey L3 QMK/VIA Wireless Custom Mechanical Keyboard,lemokey-l3-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/lemokey-l3-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Lemokey(游戏子品牌),Custom Keyboards,194.99,214.99,在售,12,wireless,80%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-08-02
7312689430617,Keychron K7 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-k7-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k7-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,83.99,83.99,在售,12,wireless,65%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-08-01
7313981210713,Keychron K11 Pro (Alice Layout) QMK/VIA Wireless Custom Mechanical Keyboard,keychron-k11-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-k11-pro-alice-layout-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Alice(人体工学),Slim Keyboards,74.99,89.99,售罄,9,wireless,65%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,Yes,2023-08-01
7314527879257,Haimu Sea Salt Linear Switch,haimu-sea-salt-linear-switch,https://www.keychron.com/products/haimu-sea-salt-linear-switch,轴体 Switches,—,Switches,7.99,19.99,在售,2,,,,,,,,,,,2023-07-26
7312687235161,ISO OEM Dye-Sub PBT Full Set Keycap Set - Gray White Mint,iso-oem-dye-sub-pbt-full-set-keycap-set-gray-white-mint,https://www.keychron.com/products/iso-oem-dye-sub-pbt-full-set-keycap-set-gray-white-mint,键帽 Keycaps,—,Keycaps,39.99,39.99,在售,6,,Other Layout,,,,,Double-shot PBT,OEM Profile,,,2023-07-20
7311739715673,V3 PC Plate,v3-pc-plate,https://www.keychron.com/products/v3-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,3,,,,,,,,,,,2023-07-20
7311738830937,V3 Aluminum Plate,v3-aluminum-plate,https://www.keychron.com/products/v3-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,3,,,,,,,,,,,2023-07-20
7311740010585,V6 PC Plate,v6-pc-plate,https://www.keychron.com/products/v6-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2023-07-20
7311740567641,V6 Aluminum Plate,v6-aluminum-plate,https://www.keychron.com/products/v6-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2023-07-20
7311304720473,Keychron Q6 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q6-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,159.99,174.99,售罄,12,wireless,100%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-07-18
7311759245401,Keyboard 81 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keyboard-81-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keyboard-81-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,其它/未识别,Custom Keyboards,169.99,169.99,在售,1,wireless,75%,Yes,Yes,,,Double-shot PBT,OEM Profile,All-metal,Yes,2023-07-17
7311301574745,Keychron Q3 Pro SE Acoustic Upgrade Kit,keychron-q3-pro-se-acoustic-upgrade-kit,https://www.keychron.com/products/keychron-q3-pro-se-acoustic-upgrade-kit,其它 Others,—,Z-Others,9.99,9.99,售罄,1,,,,,,,,,,,2023-07-11
7311343157337,Keychron Cute Computer Aluminum Alloy Artisan Keycap,keychron-cute-computer-aluminum-alloy-artisan-keycap,https://www.keychron.com/products/keychron-cute-computer-aluminum-alloy-artisan-keycap,键帽 Keycaps,—,Keycaps,24.99,24.99,在售,3,,Other Layout,,,,,,Artisan Keycap,,,2023-07-10
7309557596249,Keychron K1 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-k1-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k1-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,83.99,83.99,在售,20,wireless,80%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-07-08
7307914805337,Keychron K5 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-k5-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k5-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,87.99,87.99,在售,20,wireless,100%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-07-07
7307104125017,Keychron Q11 QMK Custom Mechanical Keyboard ISO Layout Collection,keychron-q11-qmk-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-q11-qmk-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,204.99,204.99,售罄,18,wired,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-07-04
7308289867865,Q5 Pro Brass Plate,q5-pro-brass-plate,https://www.keychron.com/products/q5-pro-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-06-30
7308287836249,Q5 Pro Aluminum Plate,q5-pro-aluminum-plate,https://www.keychron.com/products/q5-pro-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-06-30
7308233900121,Keychron Keyboard Switch Tester Keychain,keychron-keyboard-switch-tester-keychain,https://www.keychron.com/products/keychron-keyboard-switch-tester-keychain,键盘 Keyboards,其它/未识别,Z-Others,9.99,9.99,在售,1,,,,,,,,,,,2023-06-30
7307031740505,Keychron Q5 Pro / Q5 Max Acoustic Upgrade Kit,keychron-q5-pro-acoustic-upgrade-kit,https://www.keychron.com/products/keychron-q5-pro-acoustic-upgrade-kit,其它 Others,—,Z-Others,9.99,9.99,在售,1,,,,,,,,,,,2023-06-29
7303330463833,Keychron Q2 / Q2 Pro / Q2 Max Acoustic Upgrade Kit,keychron-q2-q2-pro-acoustic-upgrade-kit,https://www.keychron.com/products/keychron-q2-q2-pro-acoustic-upgrade-kit,其它 Others,—,Z-Others,9.99,9.99,在售,1,,,,,,,,,,,2023-06-29
7304402501721,Keychron Q2 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-q2-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-q2-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,149.99,167.99,在售,15,wireless,65%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-06-28
7307129356377,Gateron Luciola Linear Switch,gateron-luciola-linear-switch,https://www.keychron.com/products/gateron-luciola-linear-switch,轴体 Switches,—,Switches,87.99,87.99,在售,1,,,,,,,,,,,2023-06-27
7306404986969,Smile Aluminum Alloy Artisan Keycap,smile-aluminum-alloy-artisan-keycap,https://www.keychron.com/products/smile-aluminum-alloy-artisan-keycap,键帽 Keycaps,—,Keycaps,22.99,22.99,售罄,2,,Other Layout,,,,,,Artisan Keycap,,,2023-06-25
7302323470425,Keychron Q3 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-q3-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-q3-pro-qmk-via-wireless-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,149.99,167.99,在售,23,wireless,80%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-06-19
7303355170905,Gateron G Pro 3.0 Switch,gateron-g-pro-3-0-switch,https://www.keychron.com/products/gateron-g-pro-3-0-switch,轴体 Switches,—,Switches,12.99,33.99,在售,14,,,,,,,,,,,2023-06-17
7294795251801,Keychron K14 Pro QMK/VIA Wireless Mechanical Keyboard,keychron-k14-pro-qmk-via-wireless-mechanical-keyboard,https://www.keychron.com/products/keychron-k14-pro-qmk-via-wireless-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,67.99,89.99,在售,8,wireless,70%,Yes,Yes,,,,Normal Profile,Aluminum & Plastic,No,2023-06-15
7291842330713,Keychron Q4 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q4-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q4-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,143.99,159.99,在售,15,wireless,60%,Yes,Yes,,,,Normal Profile,All-metal,No,2023-06-12
7286788292697,Keychron M3 Mini Wireless Mouse,keychron-m3-mini-wireless-mouse,https://www.keychron.com/products/keychron-m3-mini-wireless-mouse,鼠标 Mice,M 系列(鼠标),Mice,39.99,62.99,在售,8,,,,,,,,,,,2023-06-05
7295891406937,Keychron Gold-Plated Switch Springs,keychron-gold-plated-spring,https://www.keychron.com/products/keychron-gold-plated-spring,配件 Accessories,—,Z-Others,9.99,9.99,在售,7,,,,,,,,,,,2023-06-01
7295890948185,Keychron Camo Switch Bottom Case,keychron-camo-switch-bottom-case,https://www.keychron.com/products/keychron-camo-switch-bottom-case,轴体 Switches,—,Switches,14.99,14.99,在售,3,,,,,,,,,,,2023-06-01
7295889309785,Keychron Camo Switch Top Case And Stem,keychron-camo-switch-top-case,https://www.keychron.com/products/keychron-camo-switch-top-case,轴体 Switches,—,Switches,24.99,24.99,在售,4,,,,,,,,,,,2023-06-01
7295887343705,Keychron Camo Switch,keychron-camo-switch,https://www.keychron.com/products/keychron-camo-switch,轴体 Switches,—,Switches,39.99,39.99,在售,4,,,,,,,,,,,2023-06-01
7293229563993,Low Profile Dye-Sub PBT LSA Full Set Keycap Set,low-profile-dye-sub-pbt-lsa-full-set-keycap-set,https://www.keychron.com/products/low-profile-dye-sub-pbt-lsa-full-set-keycap-set,键帽 Keycaps,—,Keycaps,34.99,34.99,售罄,3,,Other Layout,,,,Yes,Dye-Sub PBT,LSA Profile (Low Profile),,,2023-05-29
7293267116121,Keychron Q5 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q5-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q5-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,159.99,174.99,在售,15,wireless,96%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-05-26
7290528563289,Keychron K12 Pro QMK/VIA Wireless Mechanical Keyboard,keychron-k12-pro-qmk-via-wireless-mechanical-keyboard,https://www.keychron.com/products/keychron-k12-pro-qmk-via-wireless-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,67.99,89.99,售罄,8,wireless,60%,Yes,Yes,,,,Normal Profile,Aluminum & Plastic,No,2023-05-16
7200527515737,Keychron C2 Pro QMK/VIA Wired Mechanical Keyboard,keychron-c2-pro-qmk-via-wired-mechanical-keyboard,https://www.keychron.com/products/keychron-c2-pro-qmk-via-wired-mechanical-keyboard,键盘 Keyboards,C 系列(有线入门),Wired Keyboards,44.99,64.99,售罄,13,wired,100%,Yes,Yes,,,Double-shot PBT,Normal Profile,Plastic,No,2023-05-12
7200515752025,Keychron C1 Pro QMK/VIA Wired Mechanical Keyboard,keychron-c1-pro-qmk-via-wired-mechanical-keyboard,https://www.keychron.com/products/keychron-c1-pro-qmk-via-wired-mechanical-keyboard,键盘 Keyboards,C 系列(有线入门),Wired Keyboards,39.99,59.99,售罄,13,wired,80%,Yes,Yes,,,,Normal Profile,Plastic,No,2023-05-12
7283122634841,Keychron Q3 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q3-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q3-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,143.99,167.99,售罄,21,wireless,80%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-05-09
7170574188633,V5 FR4 Plate,v5-fr4-plate,https://www.keychron.com/products/v5-fr4-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,4,,,,,,,,,,,2023-05-05
7170572255321,V5 Brass Plate,v5-brass-plate,https://www.keychron.com/products/v5-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,4,,,,,,,,,,,2023-05-05
7287008395353,Keychron V10 (Alice Layout) QMK Custom Mechanical Keyboard ISO Layout Collection,keychron-v10-alice-layout-qmk-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-v10-alice-layout-qmk-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,Alice(人体工学),Custom Keyboards,79.99,79.99,在售,12,wired,75%,Yes,Yes,,,,Normal Profile,Plastic,Yes,2023-04-28
7286780985433,V6 Brass Plate,v6-brass-plate,https://www.keychron.com/products/v6-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,4,,,,,,,,,,,2023-04-27
7284788461657,Keychron Q1 QMK Custom Mechanical Keyboard ISO Layout Collection - Version 1,keychron-q1-qmk-custom-mechanical-keyboard-iso-layout-collection-version-1,https://www.keychron.com/products/keychron-q1-qmk-custom-mechanical-keyboard-iso-layout-collection-version-1,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,109.99,109.99,在售,8,wired,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-04-22
7284787150937,Kailh Deep Sea Silent Pro Box Switch,kailh-deep-sea-silent-pro-box-switch,https://www.keychron.com/products/kailh-deep-sea-silent-pro-box-switch,轴体 Switches,—,Switches,33.99,77.99,在售,4,,,,,,,,,,,2023-04-22
7284784562265,Keychron K10 Pro QMK/VIA Wireless Mechanical Keyboard ISO Layout Collection,keychron-k10-pro-qmk-via-wireless-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k10-pro-qmk-via-wireless-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,87.99,87.99,在售,20,wireless,100%,Yes,Yes,,,,Normal Profile,Plastic,No,2023-04-22
7284681375833,Keychron K9 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-k9-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-k9-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,67.99,83.99,在售,6,wireless,60%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-04-22
7283392217177,Keychron K4 Pro QMK/VIA Wireless Mechanical Keyboard ISO Layout Collection,keychron-k4-pro-qmk-via-wireless-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-k4-pro-qmk-via-wireless-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,K 系列(主力无线),Custom Keyboards,87.99,87.99,在售,13,wireless,96%,Yes,Yes,,,,Normal Profile,Plastic,No,2023-04-20
7274870669401,Keychron Q2 Pro QMK/VIA Wireless Custom Mechanical Keyboard,keychron-q2-pro-qmk-via-wireless-custom-mechanical-keyboard,https://www.keychron.com/products/keychron-q2-pro-qmk-via-wireless-custom-mechanical-keyboard,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,149.99,167.99,在售,12,wireless,65%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-04-14
7278921449561,V8 Aluminum Plate,v8-aluminum-plate,https://www.keychron.com/products/v8-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-04-13
7278921056345,V8 PC Plate,v8-pc-plate,https://www.keychron.com/products/v8-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-04-13
7278919614553,V8 Brass Plate,v8-brass-plate,https://www.keychron.com/products/v8-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-04-13
7278919155801,V10 Brass Plate,v10-brass-plate,https://www.keychron.com/products/v10-brass-plate,配件 Accessories,—,Z-Others,17.99,17.99,在售,2,,,,,,,,,,,2023-04-13
7278917288025,V10 PC Plate,v10-pc-plate,https://www.keychron.com/products/v10-pc-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,1,,,,,,,,,,,2023-04-13
7278913585241,V10 Aluminum Plate,v10-aluminum-plate,https://www.keychron.com/products/v10-aluminum-plate,配件 Accessories,—,Z-Others,7.99,7.99,在售,2,,,,,,,,,,,2023-04-13
7277125206105,Keychron Q10 (Alice Layout) QMK Custom Mechanical Keyboard (Russian RU Layout),keychron-q10-alice-layout-qmk-custom-mechanical-keyboard-russian-ru-layout,https://www.keychron.com/products/keychron-q10-alice-layout-qmk-custom-mechanical-keyboard-russian-ru-layout,键盘 Keyboards,Alice(人体工学),Custom Keyboards,99.99,99.99,在售,2,wired,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-04-11
7277108232281,Keychron K3 Ultra-slim Wireless Mechanical Keyboard (Spanish ISO Layout) - Version 2,keychron-k3-ultra-slim-wireless-mechanical-keyboard-spanish-iso-layout-version-2,https://www.keychron.com/products/keychron-k3-ultra-slim-wireless-mechanical-keyboard-spanish-iso-layout-version-2,键盘 Keyboards,K 系列(主力无线),Slim Keyboards,64.99,74.99,售罄,5,wireless,75%,Yes,Yes,,Yes,,Low Profile,Aluminum & Plastic,No,2023-04-11
7276616712281,Gamepad Controller Capslock Aluminum Alloy Artisan Keycap,gamepad-controller-capslock-aluminum-alloy-artisan-keycap,https://www.keychron.com/products/gamepad-controller-capslock-aluminum-alloy-artisan-keycap,键帽 Keycaps,—,Keycaps,28.99,28.99,在售,2,,Other Layout,,,,,,Artisan Keycap,,,2023-04-10
7261217816665,Keychron Q1 Pro QMK/VIA Wireless Custom Mechanical Keyboard ISO Layout Collection,keychron-q1-pro-qmk-custom-mechanical-keyboard-iso-layout-collection,https://www.keychron.com/products/keychron-q1-pro-qmk-custom-mechanical-keyboard-iso-layout-collection,键盘 Keyboards,Q 系列(旗舰客制),Custom Keyboards,149.99,167.99,在售,23,wireless,75%,Yes,Yes,,,,Normal Profile,All-metal,Yes,2023-04-08
7267678683225,Kailh Switch Tester,kailh-switch-tester,https://www.keychron.com/products/kailh-switch-tester,轴体 Switches,—,Switches,14.99,14.99,在售,1,,,,,,,,,,,2023-03-31
7265492369497,Keychron Keyboard Dust Cover,keychron-keyboard-dust-cover,https://www.keychron.com/products/keychron-keyboard-dust-cover,键盘 Keyboards,其它/未识别,Z-Others,10.99,17.99,售罄,11,,,,,,,,,,,2023-03-30
7256936513625,Spacebar/ESC/Enter Key Aluminum Alloy Artisan Keycap,spacebar-esc-enter-key-aluminium-alloy-artisan-keycap,https://www.keychron.com/products/spacebar-esc-enter-key-aluminium-alloy-artisan-keycap,键帽 Keycaps,—,Keycaps,28.99,39.99,在售,6,,Other Layout,,,,,,Artisan Keycap,,,2023-03-23
